"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"2d-10c-no1.dat",3.4023,0.301,1262.5,193.6764,0.67661216383011,112.4903,0.0042,1262.5,1,0.5672,0.184,0.1603,8.4666,0.1796,0.7962,9.9965,630.9364,1250468.0464,505.8104,0.5413,0.712609761404123,0.668760727717054,0.744176915163498,0.809707009436021,0.740457825170295,0.574438311761524,0.627832251747373,0.583330974754332,0.657182084062978,0.820216569626971
"2d-10c-no2.dat",3.4876,0.301,1536.5,423.0761,0.676565760645365,151.3574,0,1536.5,1,0.6577,0.1754,0.2017,6.8471,0.1829,0.8262,12.1575,651.147,1403446.5457,623.2757,0.384,0.678120574533128,0.723348610457119,0.612406662287722,0.731372545936557,0.665860380411978,0.502376188807949,0.578360432832526,0.472672518805274,0.708354369995034,0.617707949119078
"2d-10c-no3.dat",3.5262,0.301,1679.5,496.8316,0.676530285205265,236.1748,0,1679.5,1,0.531,0.2122,0.1725,6.3137,0.1872,0.7987,10.5814,686.9597,925410.1029,698.4214,0.5605,0.596690333075917,0.616794360953615,0.83280360716388,0.490807016099247,0.755391816014185,0.538482398829598,0.517731444540471,0.521034977505031,0.624719908320907,0.664849258014475
"2d-10c-no4.dat",3.5173,0.301,1645.5,183.3464,0.676585740298284,124.8025,0.0033,1645.5,1,0.698,0.1596,0.1665,7.019,0.1803,0.8097,10.0291,626.7592,764512.9214,646.0526,0.4286,0.602657881691964,0.821863055440287,0.688464251835598,0.588845507460644,0.752826807319236,0.515754015120232,0.633333789937811,0.494865939689373,0.622862684566724,0.618502187501001
"2d-10c-no5.dat",3.5599,0.301,1815,48.297,0.676588708981686,167.2791,2e-04,1815,1,0.7335,0.1856,0.1826,14.4266,0.177,0.8827,10.9812,765.6859,1302422.1007,741.9055,0.561,0.730447591305955,0.781303045482162,1.00638081221041,0.499291787952939,0.682848067852244,0.54465884603906,0.642092146442792,0.522823562613159,0.771466934786645,0.725494128201734
"2d-10c-no6.dat",3.5325,0.301,1704,66.577,0.676614020073605,96.1482,0.0026,1704,1,0.5758,0.1698,0.1694,9.1731,0.176,0.8092,10.3234,712.4282,1817727.0852,672.7621,0.4808,0.775901958129901,0.862620055091654,0.818356406317967,0.459630586845784,0.751659700949854,0.636784273918677,0.600747743577081,0.610391499742536,0.888909766413542,0.808048288864474
"2d-10c-no7.dat",3.4038,0.301,1267,433.0298,0.676606829488461,110.5555,0.0012,1267,1,0.6213,0.1871,0.1783,9.4512,0.176,0.8122,11.2026,811.5412,1789947.4994,480.1452,0.3143,0.657854934442615,0.781519433401318,0.775615314418975,0.51881630922647,0.602208139467621,0.591957769703625,0.632999009837004,0.51235395594608,0.669303036136636,0.6341546318401
"2d-10c-no8.dat",3.4518,0.301,1415,283.1979,0.6765869557822,203.2103,0,1415,1,0.7287,0.1897,0.1981,7.9666,0.1796,0.8237,10.9094,851.968,374042.9603,557.8069,0.5563,0.632826520295834,0.544814666218274,0.750601730941422,0.57324197928815,0.772102244798676,0.734868034087041,0.596101513369096,0.668222077333066,0.71687714742235,0.705597598382483
"2d-10c-no9.dat",3.5539,0.301,1790,92.7729,0.676543909510047,207.7096,0,1790,1,0.5454,0.1837,0.181,5.9482,0.1778,0.8237,11.6969,786.2712,483752.6732,709.113,0.5057,0.527881050564788,0.778964353471353,0.681490902847098,0.881158298683816,0.701466496434389,0.638219714813094,0.658099735407658,0.565006564792878,0.570184753918935,0.521163126607338
"2d-20c-no0.dat",3.181,0.301,758.5,109.2867,0.676589290236979,48.3451,0,758.5,1,0.6076,0.1919,0.1843,5.407,0.1696,0.7953,11.9418,359.4942,63265.7786,274.9094,0.4476,0.589592514879399,0.633510069742862,0.692387488544815,0.462456716417444,0.660694339439615,0.502260450498104,0.476358529572906,0.47631298491491,0.597242825967495,0.678312110960324
"2d-20c-no1.dat",3.0903,0.301,615.5,16.9623,0.67661191129972,34.3269,5e-04,615.5,1,0.5393,0.1772,0.1685,7.9653,0.1718,0.8335,10.1106,339.9658,134379.4632,225.6193,0.4731,0.675917432441293,0.742491456295843,0.69806682342906,0.555105431716789,0.575095293441025,0.518135245808191,0.471349971963112,0.464190441773291,0.641971286634097,0.664907222131207
