"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"g2-4-40.csv",3.3113,0.6021,512,14.9595,0.676646580529295,5.8836,2e-04,512,1,0.7061,0.182,0.1896,214.9955,0.1923,0.6167,181.7095,22.0831,519088805.311,403.3076,0.4955,0.0366208295258491,0.0366208295258491,0.0366208295258491,0.186093858395767,0.0741565799221164,0.0737005392327304,0.0683196582809695,0.175759988720734,0.0352659596389455,0.0366208295258491
"g2-4-50.csv",3.3113,0.6021,512,10.6355,0.676646574723998,3.8997,0.0024,512,1,0.6308,0.1707,0.1763,215.7448,0.1911,0.6051,220.3165,20.1407,766241527.9592,399.1063,0.5195,0.0262813416422617,0.0253473865656999,0.0479829455298886,0.169823555850551,0.0324814294935663,0.0615878554534838,0.0510991536793409,0.169823555850551,0.0425088950758004,0.0262813416422617
"g2-4-60.csv",3.3113,0.6021,512,18.2018,0.67665742990244,2.3456,0.0058,512,1,0.5536,0.1642,0.1674,298.1262,0.1908,0.5936,257.2827,18.1483,1036180498.5182,396.4468,0.518,0.0336966897555568,0.0347849912456208,0.0336966897555568,0.182551120813505,0.0344048159919086,0.0442408798565202,0.0423964297505067,0.158508087952028,0.0339360958324054,0.0336966897555568
"g2-4-70.csv",3.3113,0.6021,512,14.7573,0.676658015511705,1.6763,0.0084,512,1,0.5064,0.1611,0.1623,377.5671,0.1922,0.5866,292.9796,18.1954,1381919976.3166,398.2776,0.4684,0.0276711445228532,0.0249057596814042,0.0221019956786644,0.268216222106548,0.0354434267430171,0.268216222106548,0.0362830716151024,0.268216222106548,0.0331841963423321,0.0276711445228532
"g2-4-80.csv",3.3113,0.6021,512,9.4868,0.676663600932419,1.504,0.0085,512,1,0.4625,0.161,0.1611,468.9919,0.193,0.5822,331.4174,17.836,1742714541.1071,399.4012,0.5397,0.0324413019406212,0.027243744409478,0.0252748120084885,0.217956507785065,0.0318335322634545,0.139732883400297,0.0458538792632145,0.135879974047894,0.0231885431711343,0.0297823654498313
"g2-4-90.csv",3.3113,0.6021,512,11.47,0.676653056337331,1.5071,0.0076,512,1,0.4308,0.1623,0.1614,373.0014,0.1928,0.5806,372.3296,16.9484,2106351628.334,398.6375,0.5165,0.0254834399374878,0.0291455853169508,0.0337267561419766,0.155474121448994,0.0340015826006523,0.088220591262846,0.041356709998489,0.145881621581272,0.030437388973417,0.0254834399374878
"g2-64-10.csv",3.3113,1.8062,32,45440.7303,0.676656187569029,1,0,2048,0.0156,0.9624,0.2515,0.2448,1535.394,0.2047,0.4969,304.6568,8.9075,2163145168.4903,458.0907,0.4578,4.65189570230873,4.65189570230873,4.65189570230873,4.65189570230873,4.65189570230873,4.65189570230873,4.65189570230873,4.65189570230873,4.65189570230873,4.65189570230873
"g2-64-100.csv",3.3113,1.8062,32,45998.7787,0.676673403175242,1,3e-04,34.7119,0.9219,0.2122,0.178,0.1817,9850.8026,0.2066,0.4908,4734.7954,0.9906,219012806222.629,463.7078,0.5202,0.516329631828048,0.516329631828048,0.477549455545926,0.549148159780152,0.516329631828048,0.552638214820604,0.516329631828048,0.539280418762532,0.478045274355215,0.516329631828048
"g2-64-20.csv",3.3113,1.8062,32,45510.2531,0.676663991338596,1,0,55.3514,0.5781,0.864,0.2444,0.2405,2545.9589,0.2057,0.4985,460.0393,4.3332,8631227754.2797,459.9241,0.5264,2.16107505625626,2.16107505625626,2.16107505625626,2.16107505625626,2.16107505625626,2.16107505625626,2.16107505625626,2.16107505625626,2.16107505625626,2.16107505625626
"g2-64-30.csv",3.3113,1.8062,32,46513.8391,0.676682946356716,1,0,41.7959,0.7656,0.739,0.2385,0.2371,3816.1772,0.2068,0.5018,680.3404,2.7585,19954491530.3123,463.7602,0.5495,1.38660093074732,1.38660093074732,1.38660093074732,1.38660093074732,1.38660093074732,1.38660093074732,1.38660093074732,1.38660093074732,1.38660093074732,1.38660093074732
"g2-64-40.csv",3.3113,1.8062,32,45066.6563,0.676653637592624,1,0,37.9259,0.8438,0.6164,0.2296,0.2307,5003.9562,0.2039,0.4934,984.3122,2.1151,33993492599.3802,454.052,0.5175,0.994908788438488,0.994908788438488,0.994908788438488,0.994908788438488,0.994908788438488,0.994908788438488,0.994908788438488,0.994908788438488,0.994908788438488,0.994908788438488
"g2-64-50.csv",3.3113,1.8062,32,46113.5197,0.676662814314769,1,0,36.5714,0.875,0.509,0.2224,0.223,5252.7363,0.2051,0.4943,1377.8033,1.6637,53337464782.7403,456.2723,0.4897,0.788376930574743,0.788376930574743,0.788376930574743,0.788376930574743,0.788376930574743,0.788376930574743,0.788376930574743,0.788376930574743,0.788376930574743,0.788376930574743
"g2-64-60.csv",3.3113,1.8062,32,45711.2862,0.676670396757414,1,0,35.9298,0.8906,0.4232,0.2129,0.2167,5992.4695,0.2051,0.4972,1861.1918,1.4193,77482417748.6768,458.2379,0.4509,0.714770555313185,0.714770555313185,0.714770555313185,0.714770555313185,0.714770555313185,0.714770555313185,0.714770555313185,0.444925593556621,0.714770555313185,0.714770555313185
"g2-64-70.csv",3.3113,1.8062,32,45567.191,0.676672698557402,1,0,35.3103,0.9062,0.3481,0.2041,0.2068,8269.053,0.2062,0.4998,2470.5391,1.2498,105443431853.418,461.7262,0.4632,0.641068004637354,0.641068004637354,0.641068004637354,0.641068004637354,0.641068004637354,0.641068004637354,0.641068004637354,0.428937581592396,0.641068004637354,0.641068004637354
"g2-64-80.csv",3.3113,1.8062,32,45076.7059,0.676661668494409,1,0,35.3103,0.9062,0.294,0.1942,0.2011,8461.4417,0.2047,0.4946,3154.3569,1.1122,138094447424.275,456.2025,0.5016,0.592386995063479,0.592386995063479,0.328450793747619,0.508252633863782,0.592386995063479,0.592386995063479,0.592386995063479,0.466162214629755,0.592386995063479,0.592386995063479
"g2-64-90.csv",3.3113,1.8062,32,45328.4646,0.676671751568441,1,0,34.7119,0.9219,0.246,0.1845,0.1893,9424.9413,0.206,0.4969,3942.2649,1.0331,176421667852.756,462.0758,0.5748,0.55860308262837,0.55860308262837,0.502301021652532,0.513701128270831,0.55860308262837,0.55860308262837,0.55860308262837,0.507538434176263,0.55860308262837,0.55860308262837
"g2-8-10.csv",3.3113,0.9031,256,105.8103,0.676651708057262,1.7191,0,2048,0.125,0.9666,0.2479,0.2423,453.116,0.2002,0.5634,106.2202,23.1613,142580775.3734,431.1747,0.5329,2.27592127882319,2.27592127882319,2.27592127882319,2.27592127882319,2.27592127882319,2.27592127882319,2.27592127882319,2.27592127882319,2.27592127882319,2.27592127882319
"g2-8-100.csv",3.3113,0.9031,256,100.1531,0.676678925463358,1.0601,0.0065,256,1,0.3063,0.1609,0.1618,828.1353,0.2037,0.4741,811.1572,5.014,13511855168.6418,439.2636,0.5254,0.0936081633110419,0.0950990595093237,0.0632876898569267,0.290612141444922,0.0936907686799481,0.197944182227297,0.103626397078941,0.284147286409668,0.0882417392494166,0.0936081633110419
"g2-8-20.csv",3.3113,0.9031,256,98.8448,0.676672458363267,1.646,0,409.6,0.625,0.8799,0.2344,0.2293,393.1902,0.2018,0.5657,155.2922,12.7041,565278677.9332,434.3313,0.5301,0.925853898901248,0.925853898901248,0.925853898901248,0.925853898901248,0.925853898901248,0.925853898901248,0.925853898901248,0.925853898901248,0.925853898901248,0.925853898901248
"g2-8-30.csv",3.3113,0.9031,256,109.8954,0.676660631523356,1.4988,0,292.5714,0.875,0.7684,0.215,0.2174,295.7472,0.2002,0.5628,219.1295,9.397,1267016008.1812,431.7379,0.5165,0.375239342062059,0.375239342062059,0.375239342062059,0.375239342062059,0.375239342062059,0.375239342062059,0.375239342062059,0.375239342062059,0.375239342062059,0.375239342062059
"g2-8-40.csv",3.3113,0.9031,256,138.0019,0.676666682093437,1.3593,0,292.5714,0.875,0.657,0.1965,0.2028,382.7218,0.2005,0.5606,297.6881,7.7419,2280655759.7389,431.262,0.524,0.176710819160662,0.0540986200466436,0.0609066779747928,0.2119090510492,0.19547015442653,0.19547015442653,0.19547015442653,0.203697317823108,0.176710819160662,0.176710819160662
"g2-8-50.csv",3.3113,0.9031,256,123.9672,0.676646558033771,1.2788,2e-04,256,1,0.5663,0.1809,0.1887,442.6193,0.199,0.5472,382.1491,6.5476,3404136809.9038,427.9568,0.4833,0.160777760788177,0.160777760788177,0.160777760788177,0.220603567165872,0.160777760788177,0.160777760788177,0.159862727055589,0.21058544670992,0.160777760788177,0.160777760788177
"g2-8-60.csv",3.3113,0.9031,256,101.5621,0.676661685184636,1.2093,0.0016,256,1,0.4814,0.17,0.1759,594.124,0.1997,0.5292,472.3024,5.7498,4878828405.9329,428.3176,0.5074,0.121904140039211,0.121904140039211,0.121904140039211,0.278147664682335,0.115470413727574,0.116057018624425,0.121860280236689,0.269097495057759,0.121904140039211,0.121904140039211
"g2-8-70.csv",3.3113,0.9031,256,95.6412,0.676661469663011,1.1405,0.0032,256,1,0.4227,0.1656,0.1706,635.5318,0.2004,0.5105,562.2721,5.45,6658448103.8208,429.2059,0.4717,0.112424678534992,0.0998251565584598,0.0619497268749749,0.24924803627154,0.107740624686492,0.119294028838478,0.119294028838478,0.229609851174305,0.0663566329673951,0.112424678534992
"g2-8-80.csv",3.3113,0.9031,256,119.3804,0.676660958071273,1.0828,0.0047,256,1,0.3811,0.1629,0.1664,674.3652,0.2003,0.4936,639.5417,5.3121,8423474762.0799,431.2528,0.5077,0.10507221775799,0.101795436962177,0.0849446619648281,0.29151969121479,0.105619323736813,0.171052967153592,0.106807613331489,0.212819212813399,0.0931095137320199,0.10507221775799
"g2-8-90.csv",3.3113,0.9031,256,97.7624,0.676676284053537,1.0292,0.0074,256,1,0.3356,0.1599,0.1616,806.373,0.2032,0.4786,719.1722,5.2424,10833001796.9095,436.0777,0.5261,0.0968734959390461,0.0899990823957627,0.0667698026536564,0.317862829874502,0.0984242384845946,0.258385378541064,0.0945273103878089,0.317862829874502,0.0833382730499344,0.0968734959390461
"s_aggregation.csv",2.8965,0.301,394,36.1037,0.676608200264053,32.0208,0,394,1,0.5077,0.2024,0.1782,9.5841,0.1639,0.8041,16.2351,61.5419,42043.7499,137.276,0.5233,0.0226797743240272,0.0239956204643686,0.0193555638016117,0.143908513599429,0.0295877595380241,0.0295877595380241,0.0267731124221448,0.0295877595380241,0.0286583311233972,0.024897319749634
"s_compound.csv",2.601,0.301,199.5,45.8313,0.676637378408978,20.9804,0,199.5,1,0.6592,0.2002,0.2004,10.7454,0.1705,0.7863,11.1621,47.499,29769.8804,72.6991,0.4267,0.231119417122617,0.231119417122617,0.231119417122617,0.231119417122617,0.231119417122617,0.231119417122617,0.231119417122617,0.231119417122617,0.231119417122617,0.231119417122617
"s_d31.csv",3.4914,0.301,1550,41.8631,0.676549425267206,49.3707,0,1550,1,0.5467,0.1815,0.1817,5.576,0.1624,0.8001,13.2278,286.0646,406697.9235,531.4003,0.5525,0.0115908140367714,0.00636956449084165,0.00603368996546821,0.0885732783695333,0.0325673445170082,0.0471547408495659,0.044251563293989,0.0271700344679459,0.00533017961465298,0.00391175762446353
"s_flame.csv",2.3802,0.301,120,1.6228,0.676642947865128,4.7709,1e-04,120,1,0.508,0.1898,0.1743,6.0099,0.1656,0.7366,6.2764,19.4997,1994.886,42.1699,0.4468,0.0478084614002341,0.0461353015227278,0.0497258015615188,0.19276558712696,0.0581000104046019,0.0622885321540327,0.0544697412453769,0.0864930421613244,0.0394379543274883,0.045668968628382
"s_jain.csv",2.5717,0.301,186.5,48.1144,0.676639952332231,17.8531,7e-04,186.5,1,0.7209,0.1897,0.158,8.0412,0.1713,0.7649,12.8241,75.2711,91093.8215,69.5226,0.3556,0.0186993071194663,0.00638615958599132,0.0190277818153091,0.0743088603650349,0.0616815213322848,0.0338287560071628,0.0319788490966375,0.0411544578973942,0.0119771693206653,0.0120567810234779
"s_pathbased.csv",2.4771,0.301,150,15.9251,0.676658735368448,9.0797,0,150,1,0.5038,0.2003,0.1819,7.2466,0.1723,0.7687,12.0752,55.1573,7605.5981,55.4928,0.5638,0.0351139037257981,0.0332892034363593,0.0351139037257981,0.125889083979198,0.0304478702968051,0.0540436820272908,0.0573997720675055,0.0482231877021906,0.00826986195818126,0.0342118172197334
"s_r15.csv",2.7782,0.301,300,0.1068,0.67665859386435,16.8299,0,300,1,0.5001,0.1887,0.1365,6.9032,0.1708,0.8162,5.3669,213.8869,14183.9067,132.2588,0.4202,0.00926605681311683,0.494021901725311,0.0177797391468124,0.494021901725311,0.152774162589499,0.186393272608154,0.156127972796054,0.156127972796054,0.0191371978901778,0.038190215550472
"s_spiral.csv",2.4942,0.301,156,4.0596,0.676645505098153,1.6483,0,156,1,0.5006,0.178,0.1733,7.782,0.1681,0.7641,13.3013,54.9703,19256.0135,55.6538,0.4469,0.0297209051150224,0.0346479464337624,0.0167350833334702,0.126073167156006,0.0644337300296176,0.0624999999999999,0.047717115136218,0.0564366561185739,0.0173709571087799,0.0322271239947267
"s1.csv",3.699,0.301,2500,14.874,0.676504010434158,118.3234,0,2500,1,0.5243,0.1697,0.1909,128893.7775,0.1703,0.8095,452230.0461,687.9525,1298275504035264,919.0457,0.5049,0.00226775698865897,0.0127219667439308,0.00790399492322861,0.0574360512467364,0.00811603136497275,0.046808296986876,0.0439590402380859,0.0293071747130101,0.00722072946592957,0.0367893221796894
"s2.csv",3.699,0.301,2500,64.1846,0.676510717002722,94.8023,0,2500,1,0.5664,0.1727,0.1816,112802.1353,0.1633,0.7991,425261.1193,563.8703,1583151555850625,848.6668,0.4398,0.0098004288487583,0.00329729308950649,0.00246142426560684,0.0480128823579562,0.00862246565312887,0.020012436522699,0.0278853781116889,0.0231638830331295,0.004919177438383,0.00463401341720091
"s3.csv",3.699,0.301,2500,58.4269,0.676545972567224,62.8109,0.0024,2500,1,0.6687,0.1749,0.1694,124050.9269,0.1695,0.7893,350829.0432,428.9118,2035626047951207,903.5124,0.4606,0.00439430140827008,0.00216368070869667,0.00263332841919651,0.0555592800294599,0.00695536478646114,0.0119624221535702,0.0136681289289526,0.0118559329030929,0.00231656551189237,0.00439430140827008
"s4.csv",3.699,0.301,2500,8.3245,0.676529887542468,54.3089,7e-04,2500,1,0.5346,0.1749,0.1793,203508.5294,0.1648,0.7962,320272.2256,464.9573,1580422886066067,862.2613,0.5766,0.00755927972358088,0.00480038651539128,0.00197047755131168,0.0907187729461238,0.00470996318245296,0.0183295078525494,0.00687117607461594,0.0907187729461238,0.00276095160618541,0.00178640544076521
"dim1024.csv",3.0103,3.0103,1,183118379.4611,0.67784487786486,4096,0.0616,68.2667,0.0146,0.2097,0.0616,0,7787.1427,0.2039,0.6672,4569.285,224.7323,196172473288.07,250.699,0.5967,0.01414485525091,0.00542445214217854,0.0016151048953439,38.8551590795453,38.8551590795453,38.8551590795453,38.8551590795453,38.8551590795453,0.0128931261967114,38.8551590795453
"dim512.csv",3.0103,2.7093,2,37775143.3798,0.686102828417351,1.0009,0.0616,73.1429,0.0273,0.2105,0.0616,0,4700.4323,0.1999,0.6164,3218.4411,178.5012,106340829595.252,292.3035,0.5115,0.0207483960533041,0.0103115719928751,0.00205880300381804,20.0075537119685,20.0075537119685,20.0075537119685,20.0075537119685,20.0075537119685,0.011586197625914,0.150082098602652
"g2-128-10.csv",3.3113,2.1072,16,356934.4532,0.676666285156301,1,0,2048,0.0078,0.9616,0.253,0.2435,2218.5811,0.2074,0.4954,431.9778,7.893,4860526329.6555,470.326,0.4983,5.04932180058007,5.04932180058007,5.04932180058007,5.04932180058007,5.04932180058007,5.04932180058007,5.04932180058007,5.04932180058007,5.04932180058007,5.04932180058007
"g2-128-100.csv",3.3113,2.1072,16,356665.1494,0.676664262010537,1,0,17.6552,0.9062,0.2044,0.1927,0.1975,22069.8503,0.2056,0.4889,7593.0872,0.7293,466837150859.362,463.3417,0.5084,0.658247557497393,0.658247557497393,0.599413950117527,0.606229170048411,0.658247557497393,0.658247557497393,0.658247557497393,0.596145613037533,0.48295077717922,0.658247557497393
"g2-128-20.csv",3.3113,2.1072,16,356397.0946,0.676661492158534,1,0,29.6812,0.5391,0.8634,0.2476,0.2432,3426.2713,0.2058,0.4891,652.0585,3.6946,18430828571.0093,463.0577,0.5202,2.47331767555178,2.47331767555178,2.47331767555178,2.47331767555178,2.47331767555178,2.47331767555178,2.47331767555178,2.47331767555178,2.47331767555178,2.47331767555178
"g2-128-30.csv",3.3113,2.1072,16,356516.1798,0.676646854103883,1,0,21.7872,0.7344,0.7371,0.242,0.2397,5381.519,0.2047,0.4858,970.0762,2.3475,41097632330.5813,459.2994,0.5171,1.66257465501671,1.66257465501671,1.66257465501671,1.66257465501671,1.66257465501671,1.66257465501671,1.66257465501671,1.66257465501671,1.66257465501671,1.66257465501671
"g2-128-40.csv",3.3113,2.1072,16,357171.9385,0.676656379869469,1,0,19.6923,0.8125,0.6124,0.235,0.2366,7349.2617,0.2065,0.4937,1412.0201,1.7152,75587737001.9819,467.7217,0.5193,1.26824713869362,1.26824713869362,1.26824713869362,1.26824713869362,1.26824713869362,1.26824713869362,1.26824713869362,1.26824713869362,1.26824713869362,1.26824713869362
"g2-128-50.csv",3.3113,2.1072,16,357141.6639,0.676668505682141,1,0,18.789,0.8516,0.5051,0.2304,0.2329,14280.1483,0.2068,0.4916,1990.8147,1.3416,116345853974.785,465.9597,0.5413,1.06208139855281,1.06208139855281,1.06208139855281,1.06208139855281,1.06208139855281,1.06208139855281,1.06208139855281,1.06208139855281,1.06208139855281,1.06208139855281
"g2-128-60.csv",3.3113,2.1072,16,356728.5162,0.676648828630292,1,0,18.2857,0.875,0.4138,0.2234,0.229,9957.5028,0.2052,0.4875,2763.21,1.0871,166919056545.016,461.4234,0.4963,0.897425548605037,0.897425548605037,0.897425548605037,0.897425548605037,0.897425548605037,0.897425548605037,0.897425548605037,0.477439557824634,0.897425548605037,0.897425548605037
"g2-128-70.csv",3.3113,2.1072,16,358759.6332,0.676664162594837,1,0,18.1239,0.8828,0.3428,0.216,0.2175,12336.2959,0.2067,0.4917,3695.9965,0.962,232953042539.309,466.3172,0.4345,0.802858233372021,0.802858233372021,0.802858233372021,0.802858233372021,0.802858233372021,0.802858233372021,0.802858233372021,0.526999618545963,0.802858233372021,0.802858233372021
"g2-128-80.csv",3.3113,2.1072,16,358704.5755,0.676668093506102,1,0,17.9649,0.8906,0.2888,0.2085,0.2123,17532.0912,0.2077,0.4971,4768.732,0.856,303977860020.425,472.0572,0.5216,0.723654717621151,0.723654717621151,0.723654717621151,0.723654717621151,0.723654717621151,0.723654717621151,0.723654717621151,0.561816854733277,0.723654717621151,0.723654717621151
"g2-128-90.csv",3.3113,2.1072,16,356866.2677,0.676661377503932,1,0,17.8087,0.8984,0.239,0.1995,0.2056,15986.4926,0.2069,0.4942,6150.0595,0.7576,384773352156.594,468.7784,0.4236,0.727567128121307,0.727567128121307,0.727567128121307,0.727567128121307,0.727567128121307,0.727567128121307,0.727567128121307,0.583878383360902,0.727567128121307,0.727567128121307
"g2-256-10.csv",3.3113,2.4082,8,2826981.1787,0.676655763782398,1,0,2048,0.0039,0.9616,0.2563,0.2431,3155.9904,0.208,0.4896,610.8575,7.3305,10098104117.7325,473.1818,0.5562,5.54064697874113,5.54064697874113,5.54064697874113,5.54064697874113,5.54064697874113,5.54064697874113,5.54064697874113,5.54064697874113,5.54064697874113,5.54064697874113
"g2-256-100.csv",3.3113,2.4082,8,2823593.4569,0.676642336857691,1,0,9.1022,0.8789,0.2012,0.2067,0.2113,34134.1417,0.2066,0.4859,11538.8825,0.552,974870292058.126,468.7836,0.475,0.815317484853183,0.815317484853183,0.815317484853183,0.815317484853183,0.815317484853183,0.815317484853183,0.815317484853183,0.619064207012879,0.603702696167879,0.815317484853183
"g2-256-20.csv",3.3113,2.4082,8,2825020.2654,0.676655271783536,1,0,16.254,0.4922,0.8626,0.25,0.2448,5917.521,0.2077,0.4875,923.5673,3.3562,39480402306.2542,471.5328,0.5532,2.76813928079091,2.76813928079091,2.76813928079091,2.76813928079091,2.76813928079091,2.76813928079091,2.76813928079091,2.76813928079091,2.76813928079091,2.76813928079091
"g2-256-30.csv",3.3113,2.4082,8,2825313.4023,0.676645277965935,1,0,11.5706,0.6914,0.7362,0.2445,0.2421,10412.7658,0.2064,0.4849,1375.5245,2.0711,89002486521.5907,467.7335,0.3824,1.82798665844704,1.82798665844704,1.82798665844704,1.82798665844704,1.82798665844704,1.82798665844704,1.82798665844704,1.82798665844704,1.82798665844704,1.82798665844704
"g2-256-40.csv",3.3113,2.4082,8,2827600.5439,0.676654811713803,1,0,10.3434,0.7734,0.6121,0.2405,0.24,11201.2348,0.2084,0.4903,2003.4421,1.5007,162014980951.597,474.842,0.5075,1.42469747207544,1.42469747207544,1.42469747207544,1.42469747207544,1.42469747207544,1.42469747207544,1.42469747207544,1.42469747207544,1.42469747207544,1.42469747207544
"g2-256-50.csv",3.3113,2.4082,8,2821364.8852,0.676639125803168,1,0,9.799,0.8164,0.5021,0.236,0.2369,16287.8412,0.2064,0.4848,2853.6019,1.13,243676062764,467.8315,0.5021,1.20577038248395,1.20577038248395,1.20577038248395,1.20577038248395,1.20577038248395,1.20577038248395,1.20577038248395,1.20577038248395,1.20577038248395,1.20577038248395
"g2-256-60.csv",3.3113,2.4082,8,2826799.3088,0.676646956422231,1,0,9.4815,0.8438,0.4121,0.2322,0.234,15473.9001,0.2066,0.4815,3959.1174,0.9278,353234104779.191,465.0621,0.5448,1.05220404938247,1.05220404938247,0.681781807718501,1.05220404938247,1.05220404938247,1.05220404938247,1.05220404938247,0.729975147032711,1.05220404938247,1.05220404938247
"g2-256-70.csv",3.3113,2.4082,8,2823566.438,0.676645837451367,1,0,9.3091,0.8594,0.3407,0.2269,0.2283,18052.3837,0.2063,0.4815,5362.8223,0.767,479297926383.864,464.9041,0.5208,0.960670493894839,0.662040553743236,0.960670493894839,0.960670493894839,0.960670493894839,0.960670493894839,0.960670493894839,0.557929078161638,0.960670493894839,0.960670493894839
"g2-256-80.csv",3.3113,2.4082,8,2819172.1034,0.676642791847789,1,0,9.2252,0.8672,0.2834,0.22,0.2231,24498.4089,0.2066,0.4838,7079.0469,0.6719,628620041657.149,466.9492,0.513,0.891463408173925,0.891463408173925,0.891463408173925,0.891463408173925,0.891463408173925,0.891463408173925,0.891463408173925,0.602300667455555,0.891463408173925,0.891463408173925
"g2-256-90.csv",3.3113,2.4082,8,2827219.5814,0.676653099877053,1,0,9.1429,0.875,0.2391,0.2143,0.2161,25800.7779,0.2073,0.4864,9079.6555,0.6058,793634457790.369,470.0881,0.5359,0.830090357239343,0.830090357239343,0.830090357239343,0.830090357239343,0.830090357239343,0.830090357239343,0.830090357239343,0.599358288593683,0.830090357239343,0.830090357239343
"g2-512-10.csv",3.3113,2.7093,4,22458733.2788,0.676618083055362,1,0,2048,0.002,0.9616,0.2584,0.2421,5108.6463,0.2078,0.4844,864.113,6.9332,20655787670.5409,474.4416,0.5242,6.05015173555672,6.05015173555672,6.05015173555672,6.05015173555672,6.05015173555672,6.05015173555672,6.05015173555672,6.05015173555672,6.05015173555672,6.05015173555672
"g2-512-100.csv",3.3113,2.7093,4,22460499.798,0.67661350195091,1,0,4.8075,0.832,0.2012,0.2189,0.2222,47472.4224,0.2062,0.4785,16897.8076,0.4411,2037879437127.2,467.5701,0.5031,0.899148239141615,0.899148239141615,0.899148239141615,0.899148239141615,0.899148239141615,0.899148239141615,0.899148239141615,0.697662257180721,0.899148239141615,0.899148239141615
"g2-512-20.csv",3.3113,2.7093,4,22465811.8218,0.676616882084687,1,0,9.3091,0.4297,0.8622,0.2518,0.2446,7642.7572,0.2072,0.481,1308.2026,3.1387,82200392916.1471,470.5243,0.5183,2.98005608840395,2.98005608840395,2.98005608840395,2.98005608840395,2.98005608840395,2.98005608840395,2.98005608840395,2.98005608840395,2.98005608840395,2.98005608840395
"g2-512-30.csv",3.3113,2.7093,4,22465137.8021,0.676619090274272,1,0,6.4,0.625,0.7358,0.2479,0.2446,13085.9061,0.207,0.4804,1946.6926,1.9117,182051151703.316,469.8988,0.541,2.03212603047953,2.03212603047953,2.03212603047953,2.03212603047953,2.03212603047953,2.03212603047953,2.03212603047953,2.03212603047953,2.03212603047953,2.03212603047953
"g2-512-40.csv",3.3113,2.7093,4,22473273.7241,0.676619711440977,1,0,5.611,0.7129,0.6112,0.2439,0.2413,17436.6483,0.2062,0.4802,2841.9706,1.3352,320590816291.13,468.6162,0.5101,1.58984859724991,1.58984859724991,0.386360723029941,1.58984859724991,1.58984859724991,1.58984859724991,1.58984859724991,1.58984859724991,1.58984859724991,1.58984859724991
"g2-512-50.csv",3.3113,2.7093,4,22462602.2764,0.676608436104216,1,0,5.2513,0.7617,0.5009,0.2408,0.2402,24644.2714,0.2065,0.4804,4058.302,0.9992,506675355242.081,469.479,0.4476,1.3362316290758,1.3362316290758,1.3362316290758,1.3362316290758,1.3362316290758,1.3362316290758,1.3362316290758,1.3362316290758,1.3362316290758,1.3362316290758
"g2-512-60.csv",3.3113,2.7093,4,22464521.0797,0.676615578795665,1,0,5.0819,0.7871,0.4123,0.2378,0.2387,36064.5365,0.206,0.4784,5631.039,0.8015,719082603192.875,466.5709,0.5244,1.17688873731228,1.17688873731228,0.749455745802585,1.17688873731228,1.17688873731228,1.17688873731228,1.17688873731228,0.836096579501099,1.17688873731228,1.17688873731228
"g2-512-70.csv",3.3113,2.7093,4,22469139.8796,0.676622471133712,1,0,4.9588,0.8066,0.338,0.2333,0.2339,36646.3397,0.2072,0.4811,7712.4073,0.6661,995196273989.247,470.6462,0.6247,1.0546106534697,1.0546106534697,1.0546106534697,1.0546106534697,1.0546106534697,1.0546106534697,1.0546106534697,0.597778863679256,1.0546106534697,1.0546106534697
"g2-512-80.csv",3.3113,2.7093,4,22471577.2097,0.676620900075397,1,0,4.8878,0.8184,0.2831,0.2286,0.2296,33236.1403,0.2084,0.4872,10180.397,0.5707,1327937447560.1,477.1042,0.563,0.988746741681117,0.988746741681117,0.988746741681117,0.988746741681117,0.988746741681117,0.988746741681117,0.988746741681117,0.634558948506969,0.988746741681117,0.988746741681117
"g2-512-90.csv",3.3113,2.7093,4,22468624.2054,0.676621454481195,1,0,4.8302,0.8281,0.238,0.2248,0.2241,37771.4558,0.2084,0.4863,13224.7537,0.4982,1685843354246.83,476.2166,0.5269,0.953857787466555,0.953857787466555,0.953857787466555,0.953857787466555,0.953857787466555,0.953857787466555,0.953857787466555,0.66310174680814,0.953857787466555,0.953857787466555
"g2-1024-10.csv",3.3113,3.0103,2,179237702.3076,0.676565878928277,1,0,2048,0.001,0.9616,0.2637,0.2395,7906.958,0.208,0.4797,1221.9585,6.6792,41912600649.8309,474.043,0.515,6.19985015604871,6.19985015604871,6.19985015604871,6.19985015604871,6.19985015604871,6.19985015604871,6.19985015604871,6.19985015604871,6.19985015604871,6.19985015604871
"g2-1024-100.csv",3.3113,3.0103,2,179225333.7612,0.676561461097784,1,0,2.6983,0.7412,0.2004,0.2293,0.2292,62903.3051,0.2066,0.4759,24411.4874,0.3744,4075489005952.64,469.3583,0.4979,0.985149911064153,0.985149911064153,0.672173376263702,0.985149911064153,0.985149911064153,0.985149911064153,0.985149911064153,0.720663958689561,0.985149911064153,0.985149911064153
